year,quarter,district_code,district_name,neighborhood_code,neighborhood_name,euros_month,euros_m2_month,num_agreements
2022,3,10,Sant Martí,73,la Verneda i la Pau,775.8,11.5,87
2023,1,1,Ciutat Vella,1,el Raval,946.8,15.8,345
2023,1,1,Ciutat Vella,2,el Barri Gòtic,1279.5,16.6,173
2023,1,1,Ciutat Vella,3,la Barceloneta,978.7,18.0,69
2023,1,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1065.8,16.6,270
2023,1,2,Eixample,5,el Fort Pienc,1155.8,15.9,193
2023,1,2,Eixample,6,la Sagrada Família,1067.9,16.1,359
2023,1,2,Eixample,7,la Dreta de l'Eixample,1519.8,16.5,370
2023,1,2,Eixample,8,l'Antiga Esquerra de l'Eixample,1281.5,15.6,392
2023,1,2,Eixample,9,la Nova Esquerra de l'Eixample,1131.2,16.0,410
2023,1,2,Eixample,10,Sant Antoni,1061.0,15.1,268
2023,1,3,Sants-Montjuïc,11,el Poble Sec,887.1,15.4,248
2023,1,3,Sants-Montjuïc,12,la Marina del Prat Vermell,1388.0,8.374285714285715,56
2023,1,3,Sants-Montjuïc,13,la Marina de Port,850.2,12.3,92
2023,1,3,Sants-Montjuïc,14,la Font de la Guatlla,994.9,14.6,79
2023,1,3,Sants-Montjuïc,15,Hostafrancs,945.6,15.7,123
2023,1,3,Sants-Montjuïc,16,la Bordeta,1393.9,22.9,175
2023,1,3,Sants-Montjuïc,17,Sants - Badal,926.1,15.5,142
2023,1,3,Sants-Montjuïc,18,Sants,959.1,15.2,295
2023,1,4,Les Corts,19,les Corts,1102.3,16.3,291
2023,1,4,Les Corts,20,la Maternitat i Sant Ramon,1105.8,14.8,101
2023,1,4,Les Corts,21,Pedralbes,1901.0,16.8,48
2023,1,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",991.1,13.6,14
2023,1,5,Sarrià-Sant Gervasi,23,Sarrià,1359.0,18.0,164
2023,1,5,Sarrià-Sant Gervasi,24,les Tres Torres,1750.2,18.7,63
2023,1,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,1511.1,17.5,179
2023,1,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,1565.0,18.1,384
2023,1,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,1194.3,16.9,237
2023,1,6,Gràcia,28,Vallcarca i els Penitents,1128.5,15.9,124
2023,1,6,Gràcia,29,el Coll,899.5,13.4,43
2023,1,6,Gràcia,30,la Salut,1011.4,14.0,90
2023,1,6,Gràcia,31,la Vila de Gràcia,1106.9,17.0,512
2023,1,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,1105.1,16.1,236
2023,1,7,Horta-Guinardó,33,el Baix Guinardó,1015.3,15.3,145
2023,1,7,Horta-Guinardó,34,Can Baró,907.0,14.4,54
2023,1,7,Horta-Guinardó,35,el Guinardó,913.7,14.3,241
2023,1,7,Horta-Guinardó,36,la Font d'en Fargues,962.1,15.3,27
2023,1,7,Horta-Guinardó,37,el Carmel,759.7,13.1,175
2023,1,7,Horta-Guinardó,38,la Teixonera,810.7,14.7,67
2023,1,7,Horta-Guinardó,39,Sant Genís dels Agudells,831.0,11.9,30
2023,1,7,Horta-Guinardó,40,Montbau,856.8,12.9,32
2023,1,7,Horta-Guinardó,41,la Vall d'Hebron,927.0,14.5,18
2023,1,7,Horta-Guinardó,43,Horta,854.8,13.4,153
2023,1,8,Nou Barris,44,Vilapicina i la Torre Llobeta,872.8,13.1,109
2023,1,8,Nou Barris,45,Porta,811.5,13.2,114
2023,1,8,Nou Barris,46,el Turó de la Peira,712.1,11.4,74
2023,1,8,Nou Barris,47,Can Peguera,278.37399999999997,7.6659999999999995,0
2023,1,8,Nou Barris,48,la Guineueta,880.0,12.1,43
2023,1,8,Nou Barris,49,Canyelles,822.8,10.9,9
2023,1,8,Nou Barris,50,les Roquetes,693.5,12.2,59
2023,1,8,Nou Barris,51,Verdun,683.9,13.6,64
2023,1,8,Nou Barris,52,la Prosperitat,768.0,13.5,121
2023,1,8,Nou Barris,53,la Trinitat Nova,625.9,13.7,30
2023,1,8,Nou Barris,54,Torre Baró,491.9,6.2,6
2023,1,8,Nou Barris,55,Ciutat Meridiana,607.8,10.3,35
2023,1,8,Nou Barris,56,Vallbona,390.17333333333335,5.816666666666666,1
2023,1,9,Sant Andreu,57,la Trinitat Vella,692.6,12.4,42
2023,1,9,Sant Andreu,59,el Bon Pastor,691.4,10.3,36
2023,1,9,Sant Andreu,60,Sant Andreu,868.8,13.3,243
2023,1,9,Sant Andreu,61,la Sagrera,961.4,13.8,168
2023,1,9,Sant Andreu,62,el Congrés i els Indians,864.4,12.9,79
2023,1,9,Sant Andreu,63,Navas,920.1,13.5,102
2023,1,10,Sant Martí,64,el Camp de l'Arpa del Clot,957.1,15.3,256
2023,1,10,Sant Martí,65,el Clot,990.5,14.6,141
2023,1,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,1210.6,17.3,96
2023,1,10,Sant Martí,67,la Vila Olímpica del Poblenou,1472.4,17.8,45
2023,1,10,Sant Martí,68,el Poblenou,1111.3,17.6,226
2023,1,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,1488.1,19.5,65
2023,1,10,Sant Martí,70,el Besòs i el Maresme,807.6,12.3,95
2023,1,10,Sant Martí,71,Provençals del Poblenou,1170.5,16.0,94
2023,1,10,Sant Martí,72,Sant Martí de Provençals,925.3,13.2,107
2023,1,10,Sant Martí,73,la Verneda i la Pau,1148.4,18.3,296
2023,2,1,Ciutat Vella,1,el Raval,905.4,15.3,316
2023,2,1,Ciutat Vella,2,el Barri Gòtic,1293.9,16.6,189
2023,2,1,Ciutat Vella,3,la Barceloneta,1002.2,18.3,68
2023,2,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1107.5,17.6,242
2023,2,2,Eixample,5,el Fort Pienc,1185.4,15.7,208
2023,2,2,Eixample,6,la Sagrada Família,1089.2,16.3,341
2023,2,2,Eixample,7,la Dreta de l'Eixample,1597.5,16.5,411
2023,2,2,Eixample,8,l'Antiga Esquerra de l'Eixample,1340.1,16.7,396
2023,2,2,Eixample,9,la Nova Esquerra de l'Eixample,1178.3,16.8,408
2023,2,2,Eixample,10,Sant Antoni,1132.4,16.0,239
2023,2,3,Sants-Montjuïc,11,el Poble Sec,955.2,16.0,229
2023,2,3,Sants-Montjuïc,12,la Marina del Prat Vermell,1463.3,13.4,15
2023,2,3,Sants-Montjuïc,13,la Marina de Port,872.7,12.2,90
2023,2,3,Sants-Montjuïc,14,la Font de la Guatlla,1053.2,15.6,72
2023,2,3,Sants-Montjuïc,15,Hostafrancs,957.3,15.8,107
2023,2,3,Sants-Montjuïc,16,la Bordeta,1335.9,21.1,159
2023,2,3,Sants-Montjuïc,17,Sants - Badal,950.0,14.9,122
2023,2,3,Sants-Montjuïc,18,Sants,985.7,15.5,281
2023,2,4,Les Corts,19,les Corts,1242.6,16.8,279
2023,2,4,Les Corts,20,la Maternitat i Sant Ramon,1140.0,15.5,132
2023,2,4,Les Corts,21,Pedralbes,1728.4,17.1,57
2023,2,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",1240.9,13.7,22
2023,2,5,Sarrià-Sant Gervasi,23,Sarrià,1559.9,19.6,156
2023,2,5,Sarrià-Sant Gervasi,24,les Tres Torres,1859.8,20.2,66
2023,2,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,1496.8,17.3,176
2023,2,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,1730.5,18.6,399
2023,2,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,1242.8,16.9,241
2023,2,6,Gràcia,28,Vallcarca i els Penitents,1115.9,16.6,121
2023,2,6,Gràcia,29,el Coll,969.1,14.4,37
2023,2,6,Gràcia,30,la Salut,1075.4,15.2,70
2023,2,6,Gràcia,31,la Vila de Gràcia,1108.1,17.3,509
2023,2,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,1101.9,16.1,230
2023,2,7,Horta-Guinardó,33,el Baix Guinardó,1052.6,15.5,147
2023,2,7,Horta-Guinardó,34,Can Baró,884.9,15.0,40
2023,2,7,Horta-Guinardó,35,el Guinardó,953.2,15.0,213
2023,2,7,Horta-Guinardó,36,la Font d'en Fargues,1093.6,14.8,35
2023,2,7,Horta-Guinardó,37,el Carmel,769.8,13.4,155
2023,2,7,Horta-Guinardó,38,la Teixonera,818.7,13.7,63
2023,2,7,Horta-Guinardó,39,Sant Genís dels Agudells,782.4,11.7,27
2023,2,7,Horta-Guinardó,40,Montbau,890.4,13.9,27
2023,2,7,Horta-Guinardó,41,la Vall d'Hebron,914.3,15.2,18
2023,2,7,Horta-Guinardó,43,Horta,881.1,13.6,120
2023,2,8,Nou Barris,44,Vilapicina i la Torre Llobeta,899.2,13.7,115
2023,2,8,Nou Barris,45,Porta,841.2,13.7,93
2023,2,8,Nou Barris,46,el Turó de la Peira,781.8,12.8,88
2023,2,8,Nou Barris,47,Can Peguera,278.37399999999997,7.6659999999999995,1
2023,2,8,Nou Barris,48,la Guineueta,833.9,12.4,51
2023,2,8,Nou Barris,49,Canyelles,845.6,10.9,13
2023,2,8,Nou Barris,50,les Roquetes,728.7,14.1,63
2023,2,8,Nou Barris,51,Verdun,770.9,14.3,65
2023,2,8,Nou Barris,52,la Prosperitat,797.1,14.2,111
2023,2,8,Nou Barris,53,la Trinitat Nova,662.3,14.1,28
2023,2,8,Nou Barris,54,Torre Baró,401.71285714285716,7.377692307692308,3
2023,2,8,Nou Barris,55,Ciutat Meridiana,593.4,10.0,31
2023,2,8,Nou Barris,56,Vallbona,390.17333333333335,5.816666666666666,1
2023,2,9,Sant Andreu,57,la Trinitat Vella,674.7,13.0,19
2023,2,9,Sant Andreu,59,el Bon Pastor,601.4,8.9,65
2023,2,9,Sant Andreu,60,Sant Andreu,884.1,13.6,242
2023,2,9,Sant Andreu,61,la Sagrera,925.7,14.5,140
2023,2,9,Sant Andreu,62,el Congrés i els Indians,920.2,14.3,68
2023,2,9,Sant Andreu,63,Navas,971.1,14.7,107
2023,2,10,Sant Martí,64,el Camp de l'Arpa del Clot,960.9,15.3,258
2023,2,10,Sant Martí,65,el Clot,1030.5,15.6,117
2023,2,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,1226.2,17.2,81
2023,2,10,Sant Martí,67,la Vila Olímpica del Poblenou,1552.7,21.2,44
2023,2,10,Sant Martí,68,el Poblenou,1152.0,16.9,208
2023,2,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,1400.6,19.2,63
2023,2,10,Sant Martí,70,el Besòs i el Maresme,746.9,11.9,102
2023,2,10,Sant Martí,71,Provençals del Poblenou,1204.2,16.7,82
2023,2,10,Sant Martí,72,Sant Martí de Provençals,960.9,13.2,95
2023,2,10,Sant Martí,73,la Verneda i la Pau,991.1,14.5,167
2014,1,3,Sants-Montjuïc,12,la Marina del Prat Vermell,603.51,10.01,1
2014,1,7,Horta-Guinardó,42,la Clota,565.385,9.114999999999998,1
2014,1,9,Sant Andreu,58,Baró de Viver,231.4,4.03,5
2014,2,3,Sants-Montjuïc,12,la Marina del Prat Vermell,603.51,10.01,1
2014,2,7,Horta-Guinardó,42,la Clota,565.385,9.114999999999998,2
2014,3,7,Horta-Guinardó,42,la Clota,565.385,9.114999999999998,3
2014,3,9,Sant Andreu,58,Baró de Viver,231.4,4.03,3
2014,4,3,Sants-Montjuïc,12,la Marina del Prat Vermell,603.51,10.01,2
2014,4,7,Horta-Guinardó,42,la Clota,565.385,9.114999999999998,2
2014,4,9,Sant Andreu,58,Baró de Viver,231.4,4.03,4
2015,1,3,Sants-Montjuïc,12,la Marina del Prat Vermell,396.21500000000003,6.73,2
2015,1,7,Horta-Guinardó,42,la Clota,368.0,8.0,3
2015,2,7,Horta-Guinardó,42,la Clota,368.0,8.0,2
2015,3,3,Sants-Montjuïc,12,la Marina del Prat Vermell,396.21500000000003,6.73,3
2015,4,7,Horta-Guinardó,42,la Clota,368.0,8.0,1
2015,4,9,Sant Andreu,58,Baró de Viver,284.58,4.886666666666667,4
2016,1,7,Horta-Guinardó,42,la Clota,644.285,10.825,4
2016,2,3,Sants-Montjuïc,12,la Marina del Prat Vermell,360.88,6.96,2
2016,2,7,Horta-Guinardó,42,la Clota,644.285,10.825,4
2016,2,9,Sant Andreu,58,Baró de Viver,199.39499999999998,3.515,2
2016,3,3,Sants-Montjuïc,12,la Marina del Prat Vermell,360.88,6.96,1
2016,3,7,Horta-Guinardó,42,la Clota,644.285,10.825,3
2016,4,3,Sants-Montjuïc,12,la Marina del Prat Vermell,360.88,6.96,0
2016,4,7,Horta-Guinardó,42,la Clota,644.285,10.825,4
2016,4,9,Sant Andreu,58,Baró de Viver,199.39499999999998,3.515,2
2017,1,3,Sants-Montjuïc,12,la Marina del Prat Vermell,763.515,12.935,1
2017,1,9,Sant Andreu,58,Baró de Viver,702.3199999999999,11.145,4
2017,2,7,Horta-Guinardó,42,la Clota,711.78,11.934999999999999,3
2017,2,9,Sant Andreu,58,Baró de Viver,702.3199999999999,11.145,3
2017,3,3,Sants-Montjuïc,12,la Marina del Prat Vermell,763.515,12.935,1
2017,3,7,Horta-Guinardó,42,la Clota,711.78,11.934999999999999,2
2017,3,9,Sant Andreu,58,Baró de Viver,702.3199999999999,11.145,2
2017,4,3,Sants-Montjuïc,12,la Marina del Prat Vermell,763.515,12.935,2
2017,4,7,Horta-Guinardó,42,la Clota,711.78,11.934999999999999,3
2017,4,9,Sant Andreu,58,Baró de Viver,702.3199999999999,11.145,2
2018,1,3,Sants-Montjuïc,12,la Marina del Prat Vermell,806.44,12.84,0
2018,1,7,Horta-Guinardó,42,la Clota,746.77,11.825,5
2018,1,9,Sant Andreu,58,Baró de Viver,673.69,7.6,5
2018,2,3,Sants-Montjuïc,12,la Marina del Prat Vermell,806.44,12.84,2
2018,2,7,Horta-Guinardó,42,la Clota,746.77,11.825,2
2018,2,9,Sant Andreu,58,Baró de Viver,673.69,7.6,3
2018,3,3,Sants-Montjuïc,12,la Marina del Prat Vermell,806.44,12.84,0
2018,3,7,Horta-Guinardó,42,la Clota,746.77,11.825,2
2018,3,9,Sant Andreu,58,Baró de Viver,673.69,7.6,5
2018,4,3,Sants-Montjuïc,12,la Marina del Prat Vermell,806.44,12.84,1
2018,4,7,Horta-Guinardó,42,la Clota,746.77,11.825,5
2019,1,3,Sants-Montjuïc,12,la Marina del Prat Vermell,350.5,7.1,0
2019,1,7,Horta-Guinardó,42,la Clota,790.5,12.8,3
2019,1,9,Sant Andreu,58,Baró de Viver,802.95,12.25,1
2019,2,3,Sants-Montjuïc,12,la Marina del Prat Vermell,350.5,7.1,2
2019,2,7,Horta-Guinardó,42,la Clota,790.5,12.8,2
2019,2,9,Sant Andreu,58,Baró de Viver,802.95,12.25,1
2019,3,3,Sants-Montjuïc,12,la Marina del Prat Vermell,350.5,7.1,5
2019,3,7,Horta-Guinardó,42,la Clota,790.5,12.8,4
2019,3,9,Sant Andreu,58,Baró de Viver,802.95,12.25,4
2019,4,7,Horta-Guinardó,42,la Clota,790.5,12.8,2
2019,4,9,Sant Andreu,58,Baró de Viver,802.95,12.25,3
2020,1,3,Sants-Montjuïc,12,la Marina del Prat Vermell,849.9,13.5,4
2020,1,7,Horta-Guinardó,42,la Clota,789.7,12.5,2
2020,2,3,Sants-Montjuïc,12,la Marina del Prat Vermell,849.9,13.5,0
2020,2,7,Horta-Guinardó,42,la Clota,789.7,12.5,0
2020,2,9,Sant Andreu,58,Baró de Viver,584.1,7.9,1
2020,3,3,Sants-Montjuïc,12,la Marina del Prat Vermell,849.9,13.5,0
2020,3,7,Horta-Guinardó,42,la Clota,789.7,12.5,3
2020,3,9,Sant Andreu,58,Baró de Viver,584.1,7.9,4
2020,4,3,Sants-Montjuïc,12,la Marina del Prat Vermell,849.9,13.5,1
2020,4,7,Horta-Guinardó,42,la Clota,789.7,12.5,4
2020,4,9,Sant Andreu,58,Baró de Viver,584.1,7.9,2
2021,1,3,Sants-Montjuïc,12,la Marina del Prat Vermell,805.25,13.0,1
2021,1,7,Horta-Guinardó,42,la Clota,756.3,12.1,1
2021,1,9,Sant Andreu,58,Baró de Viver,532.1,7.949999999999999,4
2021,2,3,Sants-Montjuïc,12,la Marina del Prat Vermell,805.25,13.0,4
2021,2,7,Horta-Guinardó,42,la Clota,756.3,12.1,4
2021,3,3,Sants-Montjuïc,12,la Marina del Prat Vermell,805.25,13.0,1
2021,3,7,Horta-Guinardó,42,la Clota,756.3,12.1,0
2021,3,9,Sant Andreu,58,Baró de Viver,532.1,7.949999999999999,2
2021,4,3,Sants-Montjuïc,12,la Marina del Prat Vermell,805.25,13.0,1
2021,4,7,Horta-Guinardó,42,la Clota,756.3,12.1,2
2022,1,3,Sants-Montjuïc,12,la Marina del Prat Vermell,1393.95,8.85,1
2022,1,7,Horta-Guinardó,42,la Clota,805.85,12.850000000000001,2
2022,1,9,Sant Andreu,58,Baró de Viver,792.0,12.2,2
2022,2,7,Horta-Guinardó,42,la Clota,805.85,12.850000000000001,2
2022,2,9,Sant Andreu,58,Baró de Viver,792.0,12.2,1
2022,3,7,Horta-Guinardó,42,la Clota,805.85,12.850000000000001,0
2022,3,9,Sant Andreu,58,Baró de Viver,792.0,12.2,3
2023,1,7,Horta-Guinardó,42,la Clota,887.65,14.350000000000001,1
2023,1,9,Sant Andreu,58,Baró de Viver,876.45,13.4,1
2023,2,7,Horta-Guinardó,42,la Clota,887.65,14.350000000000001,5
2023,2,9,Sant Andreu,58,Baró de Viver,876.45,13.4,0
